zipcode,place,state,state_code,province,latitude,longitude
2520,La Neuveville,Canton de Berne,BE,Jura bernois,47.0659,7.0972
2534,Orvin,Canton de Berne,BE,Jura bernois,47.1607,7.2137
2534,Les Prés-d'Orvin,Canton de Berne,BE,Jura bernois,47.157,7.176
2535,Frinvillier,Canton de Berne,BE,Jura bernois,47.1691,7.2549
2536,Plagne,Canton de Berne,BE,Jura bernois,47.1883,7.2871
2537,Vauffelin,Canton de Berne,BE,Jura bernois,47.1873,7.3001
2538,Romont BE,Canton de Berne,BE,Jura bernois,47.1886,7.3406
2603,Péry,Canton de Berne,BE,Jura bernois,47.194,7.2491
2604,La Heutte,Canton de Berne,BE,Jura bernois,47.1907,7.2261
2605,Sonceboz-Sombeval,Canton de Berne,BE,Jura bernois,47.1915,7.1785
2606,Corgémont,Canton de Berne,BE,Jura bernois,47.1946,7.1452
2607,Cortébert,Canton de Berne,BE,Jura bernois,47.1883,7.1089
2608,Courtelary,Canton de Berne,BE,Jura bernois,47.1782,7.0724
2608,Montagne-de-Courtelary,Canton de Berne,BE,Jura bernois,47.1757,7.1111
2610,Les Pontins,Canton de Berne,BE,Jura bernois,47.1312,6.9989
2610,Mont-Soleil,Canton de Berne,BE,Jura bernois,47.1597,6.9868
2610,St-Imier,Canton de Berne,BE,Jura bernois,47.1582,7.0066
2610,Mont-Crosin,Canton de Berne,BE,Jura bernois,47.1835,7.0343
2612,Cormoret,Canton de Berne,BE,Jura bernois,47.1708,7.0542
2613,Villeret,Canton de Berne,BE,Jura bernois,47.1584,7.0189
2615,Sonvilier,Canton de Berne,BE,Jura bernois,47.1388,6.964
2615,Montagne-de-Sonvilier,Canton de Berne,BE,Jura bernois,47.1388,6.964
2616,Renan BE,Canton de Berne,BE,Jura bernois,47.1269,6.9283
2710,Tavannes,Canton de Berne,BE,Jura bernois,47.2208,7.1976
2712,Le Fuet,Canton de Berne,BE,Jura bernois,47.2448,7.184
2713,Bellelay,Canton de Berne,BE,Jura bernois,47.2633,7.1666
2715,Monible,Canton de Berne,BE,Jura bernois,47.277,7.2033
2715,Châtelat,Canton de Berne,BE,Jura bernois,47.2628,7.1885
2716,Sornetan,Canton de Berne,BE,Jura bernois,47.2746,7.2169
2717,Rebévelier,Canton de Berne,BE,Jura bernois,47.2914,7.1923
2717,Fornet-Dessous,Canton de Berne,BE,Jura bernois,47.2914,7.1923
2720,Tramelan,Canton de Berne,BE,Jura bernois,47.2239,7.0995
2720,La Tanne,Canton de Berne,BE,Jura bernois,47.2221,7.1533
2722,Les Reussilles,Canton de Berne,BE,Jura bernois,47.2259,7.0846
2723,Mont-Tramelan,Canton de Berne,BE,Jura bernois,47.21,7.0648
2732,Loveresse,Canton de Berne,BE,Jura bernois,47.2439,7.2388
2732,Saicourt,Canton de Berne,BE,Jura bernois,47.2428,7.2075
2732,Reconvilier,Canton de Berne,BE,Jura bernois,47.2343,7.2224
2732,Saules BE,Canton de Berne,BE,Jura bernois,47.2457,7.2218
2733,Pontenet,Canton de Berne,BE,Jura bernois,47.2433,7.2546
2735,Malleray,Canton de Berne,BE,Jura bernois,47.2384,7.2729
2735,Bévilard,Canton de Berne,BE,Jura bernois,47.2371,7.2832
2735,Champoz,Canton de Berne,BE,Jura bernois,47.2558,7.2953
2736,Sorvilier,Canton de Berne,BE,Jura bernois,47.2393,7.3037
2738,Court,Canton de Berne,BE,Jura bernois,47.2396,7.3365
2740,Moutier,Canton de Berne,BE,Jura bernois,47.2782,7.3695
2742,Perrefitte,Canton de Berne,BE,Jura bernois,47.2757,7.3416
2743,Eschert,Canton de Berne,BE,Jura bernois,47.2753,7.4013
2744,Belprahon,Canton de Berne,BE,Jura bernois,47.2834,7.4058
2745,Grandval,Canton de Berne,BE,Jura bernois,47.2828,7.425
2746,Crémines,Canton de Berne,BE,Jura bernois,47.2833,7.4403
2747,Corcelles BE,Canton de Berne,BE,Jura bernois,47.2849,7.4524
2747,Seehof,Canton de Berne,BE,Jura bernois,47.3032,7.5209
2748,Souboz,Canton de Berne,BE,Jura bernois,47.2749,7.2445
2748,Les Ecorcheresses,Canton de Berne,BE,Jura bernois,47.2773,7.2803
2762,Roches BE,Canton de Berne,BE,Jura bernois,47.302,7.3813
2827,Schelten,Canton de Berne,BE,Jura bernois,47.3343,7.5517
2500,Biel/Bienne 4,Canton de Berne,BE,Biel/Bienne District,47.1492,7.2611
2500,Biel/Bienne 6,Canton de Berne,BE,Biel/Bienne District,47.1492,7.2611
2500,Biel/Bienne,Canton de Berne,BE,Biel/Bienne District,47.1492,7.2611
2501,Biel/Bienne,Canton de Berne,BE,Biel/Bienne District,47.1492,7.2611
2502,Biel/Bienne,Canton de Berne,BE,Biel/Bienne District,47.1371,7.2461
2503,Biel/Bienne,Canton de Berne,BE,Biel/Bienne District,47.1371,7.2461
2504,Biel/Bienne,Canton de Berne,BE,Biel/Bienne District,47.1371,7.2461
2505,Biel/Bienne,Canton de Berne,BE,Biel/Bienne District,47.1371,7.2461
2512,Tüscherz-Alfermée,Canton de Berne,BE,Biel/Bienne District,47.1141,7.1942
2513,Twann,Canton de Berne,BE,Biel/Bienne District,47.0942,7.157
2514,Ligerz,Canton de Berne,BE,Biel/Bienne District,47.0837,7.1348
2532,Macolin,Canton de Berne,BE,Biel/Bienne District,47.139,7.2141
2533,Evilard,Canton de Berne,BE,Biel/Bienne District,47.1505,7.239
2542,Pieterlen,Canton de Berne,BE,Biel/Bienne District,47.175,7.3379
2543,Lengnau BE,Canton de Berne,BE,Biel/Bienne District,47.1815,7.3681
2552,Orpund,Canton de Berne,BE,Biel/Bienne District,47.1389,7.3078
2553,Safnern,Canton de Berne,BE,Biel/Bienne District,47.15,7.3231
2554,Meinisberg,Canton de Berne,BE,Biel/Bienne District,47.1597,7.348
2555,Brügg BE,Canton de Berne,BE,Biel/Bienne District,47.1237,7.2789
2556,Scheuren,Canton de Berne,BE,Biel/Bienne District,47.1347,7.3209
2556,Schwadernau,Canton de Berne,BE,Biel/Bienne District,47.1278,7.3078
2558,Aegerten,Canton de Berne,BE,Biel/Bienne District,47.1211,7.2916
2560,Nidau,Canton de Berne,BE,Biel/Bienne District,47.1255,7.2403
2562,Port,Canton de Berne,BE,Biel/Bienne District,47.1141,7.2589
2563,Ipsach,Canton de Berne,BE,Biel/Bienne District,47.1139,7.2303
2564,Bellmund,Canton de Berne,BE,Biel/Bienne District,47.1085,7.2461
2572,Sutz,Canton de Berne,BE,Biel/Bienne District,47.1034,7.2208
2572,Mörigen,Canton de Berne,BE,Biel/Bienne District,47.0851,7.2141
2557,Studen BE,Canton de Berne,BE,Seeland District,47.113,7.3032
2565,Jens,Canton de Berne,BE,Seeland District,47.0963,7.2636
2575,Täuffelen,Canton de Berne,BE,Seeland District,47.0652,7.197
2575,Gerolfingen,Canton de Berne,BE,Seeland District,47.0771,7.1989
2575,Hagneck,Canton de Berne,BE,Seeland District,47.057,7.1853
2576,Lüscherz,Canton de Berne,BE,Seeland District,47.0446,7.1527
2577,Finsterhennen,Canton de Berne,BE,Seeland District,47.0248,7.1754
2577,Siselen BE,Canton de Berne,BE,Seeland District,47.0324,7.1888
3035,Frieswil,Canton de Berne,BE,Seeland District,46.9951,7.2866
3036,Detligen,Canton de Berne,BE,Seeland District,47.0031,7.2736
3053,Lätti,Canton de Berne,BE,Seeland District,47.0378,7.4322
3054,Schüpfen,Canton de Berne,BE,Seeland District,47.0366,7.3772
3225,Müntschemier,Canton de Berne,BE,Seeland District,46.9955,7.1463
3226,Treiten,Canton de Berne,BE,Seeland District,47.0086,7.1603
3232,Ins,Canton de Berne,BE,Seeland District,47.0058,7.1061
3233,Tschugg,Canton de Berne,BE,Seeland District,47.0253,7.081
3234,Vinelz,Canton de Berne,BE,Seeland District,47.034,7.1161
3235,Erlach,Canton de Berne,BE,Seeland District,47.0422,7.0973
3236,Gampelen,Canton de Berne,BE,Seeland District,47.012,7.0577
3237,Brüttelen,Canton de Berne,BE,Seeland District,47.0227,7.1479
3238,Gals,Canton de Berne,BE,Seeland District,47.0284,7.0518
3250,Lyss,Canton de Berne,BE,Seeland District,47.0741,7.3066
3251,Ruppoldsried,Canton de Berne,BE,Seeland District,47.0891,7.4265
3251,Wengi b. Büren,Canton de Berne,BE,Seeland District,47.0862,7.3954
3252,Worben,Canton de Berne,BE,Seeland District,47.1028,7.2952
3255,Rapperswil BE,Canton de Berne,BE,Seeland District,47.0632,7.4109
3256,Seewil,Canton de Berne,BE,Seeland District,47.0495,7.4098
3256,Dieterswil,Canton de Berne,BE,Seeland District,47.0565,7.4259
3256,Bangerten b. Dieterswil,Canton de Berne,BE,Seeland District,47.053,7.4178
3257,Grossaffoltern,Canton de Berne,BE,Seeland District,47.0659,7.3623
3257,Ammerzwil BE,Canton de Berne,BE,Seeland District,47.0704,7.3418
3262,Suberg,Canton de Berne,BE,Seeland District,47.061,7.3373
3263,Büetigen,Canton de Berne,BE,Seeland District,47.106,7.338
3264,Diessbach b. Büren,Canton de Berne,BE,Seeland District,47.1078,7.3612
3266,Wiler b. Seedorf,Canton de Berne,BE,Seeland District,47.0499,7.321
3267,Seedorf BE,Canton de Berne,BE,Seeland District,47.0345,7.3125
3268,Lobsigen,Canton de Berne,BE,Seeland District,47.0282,7.2945
3270,Aarberg,Canton de Berne,BE,Seeland District,47.0444,7.2758
3271,Radelfingen b. Aarberg,Canton de Berne,BE,Seeland District,47.0215,7.2718
3272,Epsach,Canton de Berne,BE,Seeland District,47.0705,7.2217
3272,Walperswil,Canton de Berne,BE,Seeland District,47.0602,7.2296
3273,Kappelen,Canton de Berne,BE,Seeland District,47.0602,7.2686
3274,Bühl b. Aarberg,Canton de Berne,BE,Seeland District,47.0708,7.2454
3274,Hermrigen,Canton de Berne,BE,Seeland District,47.0817,7.2416
3274,Merzligen,Canton de Berne,BE,Seeland District,47.0873,7.2538
3282,Bargen BE,Canton de Berne,BE,Seeland District,47.0375,7.2629
3283,Kallnach,Canton de Berne,BE,Seeland District,47.0203,7.2355
3283,Niederried b. Kallnach,Canton de Berne,BE,Seeland District,47.0112,7.2501
3292,Busswil BE,Canton de Berne,BE,Seeland District,47.0997,7.3222
3293,Dotzigen,Canton de Berne,BE,Seeland District,47.1217,7.3456
3294,Meienried,Canton de Berne,BE,Seeland District,47.1387,7.3414
3294,Büren an der Aare,Canton de Berne,BE,Seeland District,47.1398,7.3722
3295,Rüti b. Büren,Canton de Berne,BE,Seeland District,47.1513,7.4113
3296,Arch,Canton de Berne,BE,Seeland District,47.1653,7.4314
3297,Leuzigen,Canton de Berne,BE,Seeland District,47.1746,7.4578
3298,Oberwil b. Büren,Canton de Berne,BE,Seeland District,47.1307,7.4114
3360,Herzogenbuchsee,Canton de Berne,BE,Oberaargau,47.1879,7.7062
3362,Niederönz,Canton de Berne,BE,Oberaargau,47.1842,7.6906
3363,Oberönz,Canton de Berne,BE,Oberaargau,47.1779,7.6949
3365,Seeberg,Canton de Berne,BE,Oberaargau,47.1559,7.6657
3365,Grasswil,Canton de Berne,BE,Oberaargau,47.1441,7.6701
3366,Bollodingen,Canton de Berne,BE,Oberaargau,47.1662,7.7056
3366,Bettenhausen,Canton de Berne,BE,Oberaargau,47.1715,7.7157
3367,Ochlenberg,Canton de Berne,BE,Oberaargau,47.1495,7.736
3367,Thörigen,Canton de Berne,BE,Oberaargau,47.1731,7.7289
3368,Bleienbach,Canton de Berne,BE,Oberaargau,47.1849,7.7563
3372,Wanzwil,Canton de Berne,BE,Oberaargau,47.2003,7.6932
3373,Röthenbach Herzogenbuchsee,Canton de Berne,BE,Oberaargau,47.2064,7.6816
3373,Heimenhausen,Canton de Berne,BE,Oberaargau,47.209,7.6996
3374,Wangenried,Canton de Berne,BE,Oberaargau,47.2171,7.6556
3375,Inkwil,Canton de Berne,BE,Oberaargau,47.201,7.6712
3376,Berken,Canton de Berne,BE,Oberaargau,47.2258,7.7059
3376,Graben,Canton de Berne,BE,Oberaargau,47.2153,7.7178
3377,Walliswil b. Wangen,Canton de Berne,BE,Oberaargau,47.2288,7.6829
3380,Wangen an der Aare,Canton de Berne,BE,Oberaargau,47.232,7.6545
3380,Walliswil b. Niederbipp,Canton de Berne,BE,Oberaargau,47.2362,7.6953
3464,Schmidigen-Mühleweg,Canton de Berne,BE,Oberaargau,47.0943,7.7459
3475,Hermiswil,Canton de Berne,BE,Oberaargau,47.1422,7.683
3475,Riedtwil,Canton de Berne,BE,Oberaargau,47.1437,7.6982
3476,Oschwand,Canton de Berne,BE,Oberaargau,47.1408,7.7129
4536,Attiswil,Canton de Berne,BE,Oberaargau,47.2467,7.6135
4537,Wiedlisbach,Canton de Berne,BE,Oberaargau,47.2519,7.6461
4538,Oberbipp,Canton de Berne,BE,Oberaargau,47.2607,7.6636
4539,Rumisberg,Canton de Berne,BE,Oberaargau,47.2641,7.6403
4539,Farnern,Canton de Berne,BE,Oberaargau,47.2669,7.6178
4704,Niederbipp,Canton de Berne,BE,Oberaargau,47.2661,7.6946
4704,Wolfisberg,Canton de Berne,BE,Oberaargau,47.2748,7.6599
4900,Langenthal,Canton de Berne,BE,Oberaargau,47.2153,7.7961
4901,Langenthal,Canton de Berne,BE,Oberaargau,47.2158,7.7945
4911,Schwarzhäusern,Canton de Berne,BE,Oberaargau,47.2517,7.7655
4912,Aarwangen,Canton de Berne,BE,Oberaargau,47.2385,7.7685
4913,Bannwil,Canton de Berne,BE,Oberaargau,47.234,7.731
4914,Roggwil BE,Canton de Berne,BE,Oberaargau,47.2412,7.8214
4916,Untersteckholz,Canton de Berne,BE,Oberaargau,47.2076,7.8445
4917,Melchnau,Canton de Berne,BE,Oberaargau,47.1821,7.8513
4917,Busswil b. Melchnau,Canton de Berne,BE,Oberaargau,47.1876,7.8295
4919,Reisiswil,Canton de Berne,BE,Oberaargau,47.1651,7.8463
4922,Thunstetten,Canton de Berne,BE,Oberaargau,47.2027,7.7575
4922,Bützberg,Canton de Berne,BE,Oberaargau,47.2141,7.7431
4923,Wynau,Canton de Berne,BE,Oberaargau,47.2557,7.8163
4924,Obersteckholz,Canton de Berne,BE,Oberaargau,47.1993,7.8171
4932,Lotzwil,Canton de Berne,BE,Oberaargau,47.1913,7.791
4932,Gutenburg,Canton de Berne,BE,Oberaargau,47.1838,7.7948
4933,Rütschelen,Canton de Berne,BE,Oberaargau,47.1711,7.7709
4934,Madiswil,Canton de Berne,BE,Oberaargau,47.1646,7.7986
4935,Leimiswil,Canton de Berne,BE,Oberaargau,47.1508,7.7634
4936,Kleindietwil,Canton de Berne,BE,Oberaargau,47.1457,7.7896
4937,Ursenbach,Canton de Berne,BE,Oberaargau,47.137,7.7719
4938,Rohrbach,Canton de Berne,BE,Oberaargau,47.1352,7.8133
4938,Rohrbachgraben,Canton de Berne,BE,Oberaargau,47.1193,7.8004
4942,Walterswil BE,Canton de Berne,BE,Oberaargau,47.1122,7.778
4943,Oeschenbach,Canton de Berne,BE,Oberaargau,47.1029,7.7476
4944,Auswil,Canton de Berne,BE,Oberaargau,47.1436,7.8454
4950,Huttwil,Canton de Berne,BE,Oberaargau,47.115,7.8621
4952,Eriswil,Canton de Berne,BE,Oberaargau,47.0782,7.8515
4953,Schwarzenbach (Huttwil),Canton de Berne,BE,Oberaargau,47.108,7.8303
4954,Wyssachen,Canton de Berne,BE,Oberaargau,47.0785,7.8292
4955,Gondiswil,Canton de Berne,BE,Oberaargau,47.1468,7.8714
3309,Kernenried,Canton de Berne,BE,Emmental District,47.0697,7.5468
3315,Bätterkinden,Canton de Berne,BE,Emmental District,47.1336,7.541
3315,Kräiligen,Canton de Berne,BE,Emmental District,47.1504,7.5343
3324,Mötschwil,Canton de Berne,BE,Emmental District,47.0411,7.5756
3324,Hindelbank,Canton de Berne,BE,Emmental District,47.0427,7.5414
3325,Hettiswil b. Hindelbank,Canton de Berne,BE,Emmental District,47.027,7.5382
3326,Krauchthal,Canton de Berne,BE,Emmental District,47.0096,7.5664
3400,Burgdorf,Canton de Berne,BE,Emmental District,47.059,7.6279
3401,Burgdorf,Canton de Berne,BE,Emmental District,47.0537,7.6191
3412,Heimiswil,Canton de Berne,BE,Emmental District,47.0675,7.6667
3413,Kaltacker,Canton de Berne,BE,Emmental District,47.0778,7.6701
3414,Oberburg,Canton de Berne,BE,Emmental District,47.0366,7.6275
3415,Schafhausen im Emmental,Canton de Berne,BE,Emmental District,47.0174,7.6577
3415,Hasle b. Burgdorf,Canton de Berne,BE,Emmental District,47.0144,7.6511
3415,Rüegsauschachen,Canton de Berne,BE,Emmental District,47.0205,7.6644
3416,Affoltern im Emmental,Canton de Berne,BE,Emmental District,47.0653,7.7347
3417,Rüegsau,Canton de Berne,BE,Emmental District,47.0381,7.691
3418,Rüegsbach,Canton de Berne,BE,Emmental District,47.0354,7.6903
3419,Biembach im Emmental,Canton de Berne,BE,Emmental District,47.0006,7.6224
3421,Lyssach,Canton de Berne,BE,Emmental District,47.023,7.6065
3421,Rüti b. Lyssach,Canton de Berne,BE,Emmental District,47.0544,7.5824
3421,Lyssach,Canton de Berne,BE,Emmental District,47.0645,7.5823
3422,Rüdtligen,Canton de Berne,BE,Emmental District,47.0887,7.5707
3422,Alchenflüh,Canton de Berne,BE,Emmental District,47.0847,7.5811
3422,Kirchberg BE,Canton de Berne,BE,Emmental District,47.0854,7.5829
3423,Ersigen,Canton de Berne,BE,Emmental District,47.0937,7.5951
3424,Niederösch,Canton de Berne,BE,Emmental District,47.0976,7.6042
3424,Oberösch,Canton de Berne,BE,Emmental District,47.1096,7.608
3425,Willadingen,Canton de Berne,BE,Emmental District,47.1467,7.6111
3425,Koppigen,Canton de Berne,BE,Emmental District,47.1338,7.5987
3426,Aefligen,Canton de Berne,BE,Emmental District,47.0957,7.5517
3427,Utzenstorf,Canton de Berne,BE,Emmental District,47.1298,7.5584
3428,Wiler b. Utzenstorf,Canton de Berne,BE,Emmental District,47.1506,7.5566
3429,Hellsau,Canton de Berne,BE,Emmental District,47.1437,7.6483
3429,Höchstetten,Canton de Berne,BE,Emmental District,47.1438,7.6334
3432,Lützelflüh-Goldbach,Canton de Berne,BE,Emmental District,47.0076,7.6917
3433,Schwanden im Emmental,Canton de Berne,BE,Emmental District,46.988,7.6952
3435,Ramsei,Canton de Berne,BE,Emmental District,46.9983,7.7118
3436,Zollbrück,Canton de Berne,BE,Emmental District,46.9745,7.7438
3437,Rüderswil,Canton de Berne,BE,Emmental District,46.9837,7.7217
3438,Lauperswil,Canton de Berne,BE,Emmental District,46.9656,7.7421
3439,Ranflüh,Canton de Berne,BE,Emmental District,46.9876,7.7402
3452,Grünenmatt,Canton de Berne,BE,Emmental District,47.009,7.7234
3453,Heimisbach,Canton de Berne,BE,Emmental District,47.0125,7.7605
3454,Sumiswald,Canton de Berne,BE,Emmental District,47.0275,7.7453
3455,Grünen,Canton de Berne,BE,Emmental District,47.0266,7.7432
3456,Trachselwald,Canton de Berne,BE,Emmental District,47.017,7.7364
3457,Wasen im Emmental,Canton de Berne,BE,Emmental District,47.0427,7.7972
3462,Weier im Emmental,Canton de Berne,BE,Emmental District,47.0624,7.7506
3463,Häusernmoos im Emmental,Canton de Berne,BE,Emmental District,47.0807,7.7502
3465,Dürrenroth,Canton de Berne,BE,Emmental District,47.0882,7.7913
3472,Rumendingen,Canton de Berne,BE,Emmental District,47.1059,7.6394
3472,Wynigen,Canton de Berne,BE,Emmental District,47.1059,7.6668
3473,Alchenstorf,Canton de Berne,BE,Emmental District,47.1254,7.6379
3474,Rüedisbach,Canton de Berne,BE,Emmental District,47.1208,7.7044
3534,Signau,Canton de Berne,BE,Emmental District,46.9194,7.7242
3535,Schüpbach,Canton de Berne,BE,Emmental District,46.9261,7.74
3536,Aeschau,Canton de Berne,BE,Emmental District,46.9095,7.7618
3537,Eggiwil,Canton de Berne,BE,Emmental District,46.8757,7.7957
3538,Röthenbach im Emmental,Canton de Berne,BE,Emmental District,46.8542,7.7425
3543,Emmenmatt,Canton de Berne,BE,Emmental District,46.9487,7.7493
3550,Langnau im Emmental,Canton de Berne,BE,Emmental District,46.9394,7.7874
3551,Oberfrittenbach,Canton de Berne,BE,Emmental District,46.9297,7.7963
3552,Bärau,Canton de Berne,BE,Emmental District,46.9301,7.8114
3553,Gohl,Canton de Berne,BE,Emmental District,46.9554,7.8062
3555,Trubschachen,Canton de Berne,BE,Emmental District,46.9223,7.8452
3556,Trub,Canton de Berne,BE,Emmental District,46.9417,7.88
3557,Fankhaus (Trub),Canton de Berne,BE,Emmental District,46.9706,7.9174
3618,Süderen,Canton de Berne,BE,Emmental District,46.9885,7.7386
4564,Zielebach,Canton de Berne,BE,Emmental District,47.158,7.5729
6197,Schangnau,Canton de Berne,BE,Emmental District,46.8278,7.8599
1595,Clavaleyres,Canton de Berne,BE,Bern-Mittelland District,46.8991,7.0928
1738,Sangernboden,Canton de Berne,BE,Bern-Mittelland District,46.7133,7.3519
1797,Münchenwiler,Canton de Berne,BE,Bern-Mittelland District,46.9133,7.1256
3000,Bern,Canton de Berne,BE,Bern-Mittelland District,46.9476,7.4065
3000,Bern 94,Canton de Berne,BE,Bern-Mittelland District,46.9476,7.4065
3000,Bern 60 UPD,Canton de Berne,BE,Bern-Mittelland District,46.9476,7.4065
3000,Bern 65,Canton de Berne,BE,Bern-Mittelland District,46.9476,7.4065
3000,Bern 14,Canton de Berne,BE,Bern-Mittelland District,46.9476,7.4065
3000,Bern 9,Canton de Berne,BE,Bern-Mittelland District,46.9476,7.4065
3000,Bern 6,Canton de Berne,BE,Bern-Mittelland District,46.9476,7.4065
3000,Bern 5,Canton de Berne,BE,Bern-Mittelland District,46.9476,7.4065
3000,Bern 13,Canton de Berne,BE,Bern-Mittelland District,46.9476,7.4065
3000,Bern 31,Canton de Berne,BE,Bern-Mittelland District,46.9476,7.4065
3000,Bern 8,Canton de Berne,BE,Bern-Mittelland District,46.9476,7.4065
3000,Bern 22,Canton de Berne,BE,Bern-Mittelland District,46.9476,7.4065
3000,Bern 15,Canton de Berne,BE,Bern-Mittelland District,46.9476,7.4065
3001,Bern,Canton de Berne,BE,Bern-Mittelland District,46.9476,7.4065
3002,Bern PostFinance,Canton de Berne,BE,Bern-Mittelland District,46.9476,7.4065
3003,Bern,Canton de Berne,BE,Bern-Mittelland District,46.9476,7.4065
3004,Bern,Canton de Berne,BE,Bern-Mittelland District,46.9481,7.4474
3005,Bern,Canton de Berne,BE,Bern-Mittelland District,46.9481,7.4474
3006,Bern,Canton de Berne,BE,Bern-Mittelland District,46.9481,7.4474
3007,Bern,Canton de Berne,BE,Bern-Mittelland District,46.9481,7.4474
3008,Bern,Canton de Berne,BE,Bern-Mittelland District,46.9481,7.4474
3010,Bern,Canton de Berne,BE,Bern-Mittelland District,46.9481,7.4474
3011,Bern,Canton de Berne,BE,Bern-Mittelland District,46.9481,7.4474
3011,Bern,Canton de Berne,BE,Bern-Mittelland District,46.9481,7.4474
3012,Bern,Canton de Berne,BE,Bern-Mittelland District,46.9481,7.4474
3013,Bern,Canton de Berne,BE,Bern-Mittelland District,46.9481,7.4474
3014,Bern,Canton de Berne,BE,Bern-Mittelland District,46.9481,7.4474
3015,Bern,Canton de Berne,BE,Bern-Mittelland District,46.9481,7.4474
3018,Bern,Canton de Berne,BE,Bern-Mittelland District,46.9481,7.4474
3019,Bern,Canton de Berne,BE,Bern-Mittelland District,46.9481,7.4474
3020,Bern,Canton de Berne,BE,Bern-Mittelland District,46.9481,7.4474
3024,Bern,Canton de Berne,BE,Bern-Mittelland District,46.9476,7.4065
3027,Bern,Canton de Berne,BE,Bern-Mittelland District,46.9481,7.4474
3029,Bern,Canton de Berne,BE,Bern-Mittelland District,46.9476,7.4065
3030,Bern,Canton de Berne,BE,Bern-Mittelland District,46.9476,7.4065
3032,Hinterkappelen,Canton de Berne,BE,Bern-Mittelland District,46.9673,7.3779
3033,Wohlen b. Bern,Canton de Berne,BE,Bern-Mittelland District,46.9877,7.3481
3034,Murzelen,Canton de Berne,BE,Bern-Mittelland District,46.9831,7.3155
3037,Herrenschwanden,Canton de Berne,BE,Bern-Mittelland District,46.9776,7.4175
3038,Kirchlindach,Canton de Berne,BE,Bern-Mittelland District,46.9997,7.4173
3039,Bern PF OC,Canton de Berne,BE,Bern-Mittelland District,46.9476,7.4065
3040,Bern Verarb.zentr.,Canton de Berne,BE,Bern-Mittelland District,46.9476,7.4065
3041,Bern UBS,Canton de Berne,BE,Bern-Mittelland District,46.9476,7.4065
3042,Ortschwaben,Canton de Berne,BE,Bern-Mittelland District,46.9917,7.4018
3043,Uettligen,Canton de Berne,BE,Bern-Mittelland District,46.9873,7.3856
3044,Innerberg,Canton de Berne,BE,Bern-Mittelland District,46.9975,7.3073
3045,Meikirch,Canton de Berne,BE,Bern-Mittelland District,47.0072,7.3664
3046,Wahlendorf,Canton de Berne,BE,Bern-Mittelland District,47.0091,7.3388
3047,Bremgarten b. Bern,Canton de Berne,BE,Bern-Mittelland District,46.978,7.4385
3048,Worblaufen,Canton de Berne,BE,Bern-Mittelland District,46.9797,7.4581
3049,Säriswil,Canton de Berne,BE,Bern-Mittelland District,46.9918,7.3342
3050,Bern Swisscom,Canton de Berne,BE,Bern-Mittelland District,46.9476,7.4065
3052,Zollikofen,Canton de Berne,BE,Bern-Mittelland District,46.999,7.4581
3053,Münchenbuchsee,Canton de Berne,BE,Bern-Mittelland District,47.0218,7.4504
3053,Deisswil b. Münchenbuchsee,Canton de Berne,BE,Bern-Mittelland District,47.0372,7.4533
3053,Wiggiswil,Canton de Berne,BE,Bern-Mittelland District,47.0313,7.4709
3053,Diemerswil,Canton de Berne,BE,Bern-Mittelland District,47.0191,7.4245
3063,Ittigen,Canton de Berne,BE,Bern-Mittelland District,46.9743,7.4828
3065,Bolligen,Canton de Berne,BE,Bern-Mittelland District,46.9751,7.497
3066,Stettlen,Canton de Berne,BE,Bern-Mittelland District,46.9583,7.5251
3067,Boll,Canton de Berne,BE,Bern-Mittelland District,46.9542,7.5486
3068,Utzigen,Canton de Berne,BE,Bern-Mittelland District,46.9621,7.5657
3071,Ostermundigen KATA,Canton de Berne,BE,Bern-Mittelland District,46.9559,7.4956
3072,Ostermundigen,Canton de Berne,BE,Bern-Mittelland District,46.9569,7.4902
3073,Gümligen,Canton de Berne,BE,Bern-Mittelland District,46.9345,7.5093
3074,Muri b. Bern,Canton de Berne,BE,Bern-Mittelland District,46.9312,7.4866
3075,Rüfenacht BE,Canton de Berne,BE,Bern-Mittelland District,46.9308,7.5323
3075,Vielbringen b. Worb,Canton de Berne,BE,Bern-Mittelland District,46.9308,7.5323
3076,Worb,Canton de Berne,BE,Bern-Mittelland District,46.9298,7.5631
3077,Enggistein,Canton de Berne,BE,Bern-Mittelland District,46.9335,7.5979
3078,Richigen,Canton de Berne,BE,Bern-Mittelland District,46.9173,7.5842
3082,Schlosswil,Canton de Berne,BE,Bern-Mittelland District,46.9087,7.6117
3083,Trimstein,Canton de Berne,BE,Bern-Mittelland District,46.9048,7.5835
